1 Give the number of main sets
#1 Specify that we are giving the first main set
$1 66 This specifies that this is the first sub-set and that subset has the number of rows, indicated by the second number
55.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
56.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
57.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
58.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
59.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
60.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
61.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
62.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
63.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
64.0	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
